Country,Powerplant_Name,Capacity,Latitude,Longitude,Primary_Fuel
China,Guizhou Louxiahe Small,9,25.475,104.8842,Hydro
China,Guizhou Pan County Yingwudashan Smallscale Hydro,9,25.7694,104.8628,Hydro
China,Guizhou Qingshuihe Maojiahe,180,26.2719,104.5494,Hydro
China,Guizhou Qingshuitang Hydro,9,27.7614,109.1911,Hydro
China,Guizhou Tongzihe Yangjiayuan,40,28.1619,106.3747,Hydro
China,Guizhou Tongzihe Yuanmanguan,20,28.0749,106.459,Hydro
China,Guizhou Xishui Jinyang,20,28.2344,106.3878,Hydro
China,Guizhou Yinlu First Stage (Yinwang),17,25.9803,104.9422,Hydro
China,Guodian Beipiao Taojiagou Wind,48,42.1347,120.6397,Wind
China,Guodian Huachuan Zhongfu,49,47.0222,131.0181,Wind
China,Guodian Jingbian Jishanliang Phase 2,49,37.2658,108.2806,Wind
China,Guodian Jingbian Jishanliang Phase 3,49,37.2536,108.3256,Wind
China,Guodian Juxian Wind Power Phase 1,48,35.9456,119.0247,Wind
China,Guodian Laoting Daqinghe Wind,49,39.2494,118.8306,Wind
China,Guodian Linghai Qingsong,49,40.9583,121.3653,Wind
China,Guodian Ningxia Pingluop Solar,10,38.9025,106.5514,Solar
China,Guodian Ningxia Qingtongxia Niushoushan Phase 1,49,37.7483,106.013,Wind
China,Guodian Ningxia Qingtongxia Niushoushan Phase 2,49,37.7922,106.0161,Wind
China,Guodian Ningxia Qingtongxia Niushoushan Phase 3,49,37.7108,106.029,Wind
China,Guodian Ningxia Zhongwei,10,37.56,105.04,Solar
China,Guodian Penglai Hushan Phase 1,49,37.5828,120.7532,Wind
China,Guodian Power Youyu Gaojiapu Phase 2,49,39.7373,112.3946,Wind
China,Guodian Shaanxi Jingbian Jishanliang,49,37.2547,108.2519,Wind
China,Guodian Shanxi Jingle Suopo Wind,49,38.5864,112.2554,Wind
China,Guodian Shanxi Pinglubeishan Phase 1 Wind,49,39.5834,112.1334,Wind
China,Guodian Shanxi Youyu Caojiashan Phase 2 Wind,49,40.18,112.603,Wind
China,Guodian Shanxi Youyu Caojiashan Wind,49,40.18,112.563,Wind
China,Guodian Shuozhou Haifeng Liujiayao,49,39.6445,111.9681,Wind
China,Guodian Upc Kangping Haoguan Liaoning,49,42.6667,123.5,Wind
China,Guodian Weifang Binhai Phase 1,48,37.2321,119.1353,Wind
China,Guodian Weihai Shanmayu,49,37.281,121.708,Wind
China,Guodian Wuchuan Xiwulanbulang Hongshan Phase 1 Wind,49,41.2583,111.0583,Wind
China,Guodian Wuchuan Xiwulanbulang Hongshan Phase 2,49,41.2556,111.025,Wind
China,Guodian Wulian Yuli Wind Power Phase 1,49,35.812,118.9968,Wind
China,Guodian Youyu Laoqianshan Phase 1,49,40.175,112.5553,Wind
China,Guodian Zhaoyuan Xiadian Phase 1,49,37.1478,120.2458,Wind
China,Guohua Binzhou Zhanhua (Phase 1),49,38.06,118.05,Wind
China,Guohua Chicheng Dushikou West,48,41.3017,115.6183,Wind
China,Guohua Chicheng Mayinggushan,49,41.325,115.688,Wind
China,Guohua Chicheng Motianling,49,40.933,115.563,Wind
China,Guohua Dalaidong Hulunbeier City,49,49.5242,117.1408,Wind
China,Guohua Dongying Guangrao Second Phase,49,37.3208,118.9583,Wind
China,Guohua Dongying Hekou (Phase 1),49,38.07,118.25,Wind
China,Guohua Dongying Hekou Phase 3,49,38.071,118.363,Wind
China,Guohua Dongying Hekou Phase 4,49,38.0665,118.3177,Wind
China,Guohua Dongying Lijin (Phase 1),49,37.37,118.12,Wind
China,Guohua Fuyu Youyi North,49,47.3006,124.0153,Wind
China,Guohua Guangrao (Phase 1),49,37.3188,118.8708,Wind
China,Guohua Guyuan Bayuan,100,41.298,115.943,Wind
China,Guohua Guyuan Pandaogou,48,41.342,115.865,Wind
China,Guohua Guyuan Xiaoerhao,49,41.461,115.85,Wind
China,Guohua Hekou (Phase 2),49,38.0744,118.2758,Wind
China,Guohua Huitengliang Wind,48,43.31,116.03,Wind
China,Guohua Hulunbeier Xinbaerhu Youqi,49,48.68,116.82,Wind
China,Guohua Jiaonan Wind First Phase,49,35.9908,119.9302,Wind
China,Guohua Qiqihaer Fuyu 1st Stage,49,47.3515,124.152,Wind
China,Guohua Rongcheng Phase 2,49,37.3564,122.521,Wind
China,Guohua Rongcheng Phase 3,49,36.6833,121.1833,Wind
China,Guohua Rongcheng Phase 4,49,37.2353,122.2697,Wind
China,Guohua Rongcheng Phase 5,49,37.1747,122.2672,Wind
China,Guohua Shangyi Beishileng Phase 1,49,41.1993,114.1977,Wind
China,Guohua Shangyi Kangleng Phase 1,49,41.1697,114.2822,Wind
China,Guohua Shuangliao Lianhuashan Second Phase,49,44.0744,123.6453,Wind
China,Guohua Tongliao Kezuo Zhongqi Phase 1,49,41.22,122.95,Wind
China,Guohua Tongliao Kezuozhongqi Housijing,49,44.28,122.81,Wind
China,Guohua Tongliao Kezuozhongqi Qiansijing,49,44.225,122.815,Wind
China,Guohua Wulate Houqi Saiwusu Phase 1,49,41.5,106.4,Wind
China,Guohua Wulate Zhongqi Chuanjing Phase 2,49,41.565,108.5253,Wind
China,Guohua Yulin Jingbain,20,37.61,108.93,Solar
China,Guohua Zhucheng (Phase 1),49,35.9167,119.6667,Wind
China,Guohua Zhucheng (Phase 2),49,35.85,119.55,Wind
China,Guoshuitou Diaobingshan Quanyangou Wind,49,42.405,123.479,Wind
China,Guxian Dam,60,34.2397,111.2776,Hydro
China,Guyuan,30,41.36,115.45,Wind
China,Hainan Danzhou Eman Phase 2 Wind,49,19.6289,109.2633,Wind
China,Hainan Dongfang Gaopai Phase 1 Wind,48,18.9725,108.6475,Wind
China,Hainan Dongfang Sigeng Phase 1,48,19.2218,108.6368,Wind
China,Hainan Lingao,20,19.97,109.83,Solar
China,Hanergy Gognhe Solar Park,50,36.18,100.62,Solar
China,Hanergy Ningxia Taiyangshan,20,37.3,106.49,Solar
China,Hanergy Pizhou,30,34.49,117.65,Solar
China,Hangjin Yihewusu Phase 1 Wind,49,40.0589,107.5411,Wind
China,Hangjinqi Balagong,10,40.25,107.09,Solar
China,Hangudi,5,25.6333,99.005,Hydro
China,Hanpingzui,72,32.8389,105.1003,Hydro
China,Hebei Bode Shenlong Xiaoertai Wind,40,41.047,114.87,Wind
China,Hebei Bodeyulong Phase Four,49,41.0633,114.9356,Wind
China,Hebei Bodeyulong Phase Three,49,41.068,114.8913,Wind
China,Hebei Chengde Huifeng,49,34.575,117.6026,Wind
China,Hebei Chengde Runfeng,49,42.5503,117.62,Wind
China,Hebei Chengde Songshan,49,42.35,117.4,Wind
China,Hebei Chengde Weichang Yudaokou Pasture,150,42.1892,116.9501,Wind
China,Hebei Chongli County Qingsanying Second Phase Wind,49,41.2005,115.335,Wind
China,Hebei Chongli Honghualiang,49,40.5743,115.28,Wind
China,Hebei Fengning Batou Wind,48,41.4744,116.1817,Wind
China,Hebei Fengning Dahexi Wind,49,41.6183,116.2606,Wind
China,Hebei Guyuan County Dongxinying Wind,199,41.4415,115.5253,Wind
China,Hebei Huadian Shangyi Ergongdi,49,41.5031,114.0015,Wind
China,Hebei Kangbao Wolongtushan,30,41.51,114.28,Wind
China,Hebei Leting Phase 1,49,39.3608,119.1842,Wind
China,Hebei Shangyi Chaoligai,49,41.0695,114.0923,Wind
China,Hebei Shangyi Dongshan,49,41.2865,114.2816,Wind
China,Hebei Shangyi Hanjiazhuang Phase 2,49,41.0802,114.0944,Wind
China,Hebei Shangyi Longyuan Wind,150,41.1267,113.9347,Wind
China,Hebei Shangyi Manjing East,49,40.4957,114.56,Wind
China,Hebei Shangyi Manjing North,49,41.08,114.27,Wind
China,Hebei Shangyi Moshishan,49,41.0768,114.1729,Wind
China,Hebei Shiren Ii Wind,25,40.9797,114.3,Wind
China,Hebei Weichang Dishuihu Wind,49,42.267,117.917,Wind
China,Hebei Weichang Guangfayong Wind,49,42.2167,117.85,Wind
China,Hebei Weichang Yangshugou Wind,49,42.5,117.677,Wind
China,Hebei Weichang Zhangjiawan Wind,49,42.2553,117.9314,Wind
China,Hebei Weichang Zhuzixia Wind,49,42.267,117.917,Wind
China,Hebei Xiqiaoliang Farm Phase 1,49,40.8299,115.3624,Wind
China,Hebei Yuxian Chashan Wind,49,39.7717,114.8339,Wind
China,Hebei Yuxian Second Phase Wind,49,39.5835,114.5339,Wind
China,Hebei Yuxian Yongshengzhuang Wind,49,39.7964,114.7547,Wind
China,Hebei Zhangbei Baimiaotan Wind Phase 2,49,41.2036,114.9776,Wind
China,Hebei Zhangbei Batou Phase 1,99,41.0667,114.25,Wind
China,Hebei Zhangbei Lijiaying,49,41.0866,114.6477,Wind
China,Hebei Zhangbei Xishungou,49,41.0456,114.6739,Wind
China,Hebei Zhangjiakou Kangbao Tunken 2nd Phase,102,41.966,114.773,Wind
China,Heilongjiang Bianfushan Wind,49,46.7431,130.8577,Wind
China,Heilongjiang Dabaishan Wind,49,47.73,129.811,Wind
China,Heilongjiang Dailingdongshan Wind,37,47.0465,129.1703,Wind
China,Heilongjiang Hailin Weihushan Wind,45,44.9168,129.0405,Wind
China,Heilongjiang Heihe Daheishan Wind,49,50.1989,126.4789,Wind
China,Heilongjiang Huafu Muling,31,44.7333,130.9167,Wind
China,Heilongjiang Huanan Changshoushan Wind,49,46.057,130.648,Wind
China,Heilongjiang Huanan Yimashan Wind,49,46.0685,130.5818,Wind
China,Heilongjiang Hulin Shiqingshan 1st Phase,45,45.8378,132.9553,Wind
China,Heilongjiang Jiamusi Jianshan,49,46.7,130.2833,Wind
China,Heilongjiang Laobaishan Wind,49,47.6639,129.6681,Wind
China,Heilongjiang Mishan Linchang Liumao,49,45.423,132.058,Wind
China,Heilongjiang Mudanjiang Xiaoguokui Wind,20,45.282,129.841,Wind
China,Heilongjiang Wangyunfeng Wind,49,47.9094,130.6655,Wind
China,Heilongjiang Xingkaihu Fengmishan,49,45.449,131.999,Wind
China,Heilongjiang Yilan Chenguang Wind,49,46.2601,129.5217,Wind
China,Heilongjiang Yilan Fuqiang Wind,49,46.1007,130.0454,Wind
China,Heilongjiang Yilan Jiguanlazishan,49,46.268,129.731,Wind
China,Heilongjiang Yilan Jiguanshan Phase 2,49,46.2377,129.751,Wind
China,Heimifeng,1200,28.46,113.01,Hydro
China,Heishan Fangshan Wind,49,41.9181,122.0611,Wind
China,Heishan Yangtun Wind,49,41.9181,122.0944,Wind
China,Hejiang County Yuanxing Hydro,15,28.7697,106.1511,Hydro
China,Hekou,23,27.3969,102.56,Hydro
China,Helanshan Phase 5,40,38.1943,105.7755,Wind
China,Henan Province Ye County Matoushan Wind Power Plant,46,33.4293,113.2163,Wind
China,Henan Yuxi Yanshan Wind,47,34.7728,111.4175,Wind
China,Hengjiang Yanzipo,64,28.3175,104.2661,Hydro
China,Heping,49,41.8701,113.9566,Wind
China,Heqing County Liuhe Plant,30,26.4556,100.3211,Hydro
China,Hexigten Wind Farm,120,42.76,117.7,Wind
China,Hongba Small,4,39.6406,94.8339,Hydro
China,Honghua,228,24.23,109.53,Hydro
China,Hongjiadu,600,26.87,105.86,Hydro
China,Hongjiang,225,27.13,109.96,Hydro
China,Hongkou Dam,200,26.8944,119.3279,Hydro
China,Hongping,1200,29.06,115.36,Hydro
China,Hongqiao Railway Station,6.68,31.2,121.32,Solar
China,Hongshagang Shiyan Wind,49,39.0778,102.0782,Wind
China,Hongshi,200,42.95,127.13,Hydro
China,Hongsongwa,155.7,42.56,117.74,Wind
China,Hongxingqiao Yongsheng County,6,26.4439,101.0236,Hydro
China,Hongyan Luoping County,8,25.2742,104.3644,Hydro
China,Hongyuan Small,10,34.22,103.53,Hydro
China,Houchang Small Shuicheng County,9,26.1343,105.1011,Hydro
China,Houpabu,31.5,37.12,119.64,Wind
China,Huaan Xipi,44,25.2,117.467,Hydro
China,Huachuan (Baoshan) Wind,49,47.0053,130.9842,Wind
China,Huachuan (Daqingbeishan) Wind,49,46.56,130.555,Wind
China,Huade Changshun Wind,49,41.8556,113.9422,Wind
China,Huadian Beijing Miyunp,20,40.4428,116.7506,Solar
China,Huadian Daan Fengshuishan Phase 1,49,45.2667,123.4167,Wind
China,Huadian Daan Fengshuishan Phase 2,49,45.2956,123.4108,Wind
China,Huadian Fuqing Niutouwei Wind,30,25.4193,119.2791,Wind
China,Huadian Gansu Jiayuguan,10,39.76,98.112,Solar
China,Huadian Guyuan Phase 3,49,41.5608,115.6369,Wind
China,Huadian Guyuan Yueliangshan Wind Phase 1,49,36.2012,105.6177,Wind
China,Huadian Haiyuan Wuyuan First Phase Wind,49,36.661,105.628,Wind
China,Huadian Hebei Guyuan,100,41.5392,115.5719,Wind
China,Huadian Hebei Yuzhou Huanghualiang Wind,49,39.6203,114.6506,Wind
China,Huadian Hebei Yuzhou Zhenjiawan Wind,49,39.6417,114.7297,Wind
China,Huadian Heilongjiang Tangyuan Qushou,49,46.7469,129.6939,Wind
China,Huadian Inner Mongolia Guyang Hongnijing,49,41.45,109.7333,Wind
China,Huadian Inner Mongolia Keqi Wutaohai Phase 1,49,44.1542,117.1263,Wind
China,Huadian Inner Mongolia Naiman Banner First Phase Wind,49,42.8587,120.9167,Wind
China,Huadian Jilin Shuangliao Namusi Wind,49,43.456,123.393,Wind
China,Huadian Kailu Yihetala Phase One,49,43.8,120.9417,Wind
China,Huadian Kailu Yihetala Phase Two,49,43.8,120.95,Wind
China,Huadian Kulun,201,41.7181,112.6019,Wind
China,Huadian Laizhou,40,37.1778,119.8067,Wind
China,Huadian Ningxia Haiyuan Xiajiayao Wind,49,36.4139,105.5506,Wind
China,Huadian Ningxia Ningdong Phase 4,49,37.8169,106.7003,Wind
China,Huadian Ningxia Ningdong Phase 5,49,37.7725,106.5514,Wind
China,Huadian Ningxia Ningdong Yangjiayao,45,37.8858,106.6336,Wind
China,Huadian Ningxia Ningdong Yangjiayao Expansion,12,37.8536,106.6141,Wind
China,Huadian Shangde Dongtai,20,32.77,120.92,Solar
China,Huadian Shangde Dongtaip,10,32.768,120.9117,Solar
China,Huadian Sichuan Egongbao,132,28.2,100.52,Hydro
China,Huadian Sichuan Mulihe Kajiwa,452,28.3938,100.5511,Hydro
China,Huadian Tieling Lijiatun,48,42.375,123.874,Wind
China,Huadian Wind Huitengxile Inner Mongolia,202,41.6692,112.6248,Wind
China,Huadian Xinjiang Dabancheng First Phase Wind,49,43.55,87.95,Wind
China,Huadian Xinjiang Hami Kushui Second,201,42.5703,95.2394,Wind
China,Huadian Xinjiang Hami Shisanjianfang First Phase Wind,49,43.31,91.7,Wind
China,Huadian Xuwen Huangtang Wind,49,20.5532,110.4632,Wind
China,Huadian Xuwen Qianshan Wind,49,20.467,110.225,Wind
China,Huadian Yunnan Lijiang Ninglang Maoniuping Wind,49,27.217,100.933,Wind
China,Huadian Yunnan Mengzi Duogu Phase 1,49,23.42,103.48,Wind
China,Huadian Zhoushan Xiaosha,30,30.1255,122.0179,Wind
China,Huan County Nanqiu Second Phase,49,36.9408,106.6656,Wind
China,Huaneng Binhai,49,37.2103,119.0983,Wind
China,Huaneng Changyi Phase 1,49,37.093,119.5178,Wind
China,Huaneng Dali Wuzipo Phase 1 Wind,49,25.4431,100.3533,Wind
China,Huaneng Daqing Aobao,48,46.195,124.2856,Wind
China,Huaneng Daqing Heping,48,46.2583,124.4744,Wind
China,Huaneng Daqing Wukeshu,48,46.1989,124.4175,Wind
China,Huaneng Daqing Xinli,48,46.2744,124.54,Wind
China,Huaneng Eryuan Maanshan,49,26.1033,100.1083,Wind
China,Huaneng Fanshi Shanglangjian (Shahe Phase 1) Wind,49,39.3442,113.6438,Wind
China,Huaneng Fubei Liangguanyingzi,49,42.3605,121.4537,Wind
China,Huaneng Fuxi Zhalanshan,49,42.1007,121.0811,Wind
China,Huaneng Fuxin Phase 3,100,42.78,122.52,Wind
China,Huaneng Fuxin Zhangbei,300,42.7631,122.5183,Wind
China,Huaneng Gansu Jinchang,20,38.49,102.32,Solar
China,Huaneng Geermu,20,36.39,95.099,Solar
China,Huaneng Geermu III,20,36.36,95.109,Solar
China,Huaneng Geermu Phase II,30,36.39,95.117,Solar
China,Huaneng Guangdong Nanao East Island,15,23.45,117.1,Wind
China,Huaneng Inner Mongolia Manzhouli Donghu,49,49.561,117.5809,Wind
China,Huaneng Inner Mongolia Wuchuan Heishatu,49,41.1487,110.8354,Wind
China,Huaneng Kangbao Wind Power Phase 1,49,41.619,114.842,Wind
China,Huaneng Keyouzhongqi Haoli,49,44.8161,121.9933,Wind
China,Huaneng Laizhou Phase 2,49,37.32,119.8872,Wind
China,Huaneng Ningxia Qingtongxia,30.24,36.77,106.08,Solar
China,Huaneng Panjin Dawa,49,40.8633,122.0386,Wind
China,Huaneng Shaanxi Jingbian Longzhou Phase 2,49,37.282,108.502,Wind
China,Huaneng Shandong Hekou Phase 3,49,38.0492,118.4642,Wind
China,Huaneng Shandong Hekou Phase 4,49,38.01,118.53,Wind
China,Huaneng Shandong Penglai Daliuhang Wind Power Phase 1,49,37.6008,120.9392,Wind
China,Huaneng Shandong Rushan Phase 2 And Phase 3 Bundle,64,36.8014,121.5222,Wind
China,Huaneng Shandong Shouguang Phase 2 Wind,49,37.2548,118.959,Wind
China,Huaneng Shandong Shouguang Phase 3 Wind,49,37.2845,118.8707,Wind
China,Huaneng Shandong Yishui Mazhan Phase 1 Wind,49,36.1158,118.7694,Wind
China,Huaneng Shanghai Chongming Qianwei,20,31.7005,121.605,Wind
China,Huaneng Shanghai Chongming Qianwei Phase 2,40,31.737,121.527,Wind
China,Huaneng Shanxi Ningwu Dongmafang Phase 1,49,38.7036,112.4244,Wind
China,Huaneng Shanxi Pianguan,49,39.4119,111.8528,Wind
China,Huaneng Shanxi Tianzhen Phase 1 Wind,49,40.1967,114.1509,Wind
China,Huaneng Shanxi Yuanping Duanjiapu,49,39.0667,112.675,Wind
China,Huaneng Siping Phase 1,49,43.8917,123.6486,Wind
China,Huaneng Siping Phase 3,48,43.8956,123.7075,Wind
China,Huaneng Siping Xinfeng Phase 2,49,43.9064,123.7819,Wind
China,Huaneng Siping Xinfeng Phase 4,49,43.8931,123.5714,Wind
China,Huaneng Tieling Pingdingpu,49,42.3402,123.9705,Wind
China,Huaneng Tongjiang Jiangsheng,49,47.9361,132.8886,Wind
China,Huaneng Tongjiang Linjiang,49,47.9611,132.8606,Wind
China,Huaneng Tongliao Baolongshan Phase 3,49,44.0386,122.5711,Wind
China,Huaneng Tongliao Kezuohouqi Halunhuduga,49,43.2339,122.2575,Wind
China,Huaneng Tongliao Kezuozhongqi Dagula,49,44.1236,121.3647,Wind
China,Huaneng Tongliao Kezuozhongqi Haorigetu,300,44.1816,121.778,Wind
China,Huaneng Tongliao Kezuozhongqi Xibaiyin,49,44.2078,121.4703,Wind
China,Huaneng Tongliao Nugusitai Jingguan,100,43.2867,122.2511,Wind
China,Huaneng Tongliao Zhurihe Phase 1,49,44.2661,121.3953,Wind
China,Huaneng Tongyu Xinhua 1A,49,44.6119,122.7686,Wind
China,Huaneng Tongyu Xinhua 1B,49,44.5708,122.7111,Wind
China,Huaneng Tongyu Xinhua 1C,49,44.5531,122.67,Wind
China,Huaneng Tongyu Xinhua 1D,49,44.55,122.78,Wind
China,Huaneng Tongyu Xinhua 1E,49,44.5078,122.7781,Wind
China,Huaneng Tongyu Xinhua 1F,49,44.5147,122.9178,Wind
China,Huaneng Tuokexun Baiyanghe First Stage,49,43.0639,88.595,Wind
China,Huaneng Tuokexun Baiyanghe Third Stage,49,43.081,88.7558,Wind
China,Huaneng Weichang Yudaokou Phase 1,49,42.3321,117.0282,Wind
China,Huaneng Wuchuan Lihanliang Phase 2,49,41.1325,110.8583,Wind
China,Huaneng Wuchuan Shilatu,49,41.1078,110.8744,Wind
China,Huaneng Wujiangyuan Baicaoping,49,26.9164,104.4964,Wind
China,Huaneng Xinjiang Hami Santanghu Phase 1,49,44.2809,93.5486,Wind
China,Huaneng Xinjiang Hami Santanghu Phase 2,49,44.2731,93.525,Wind
China,Huaneng Yi County Laolongkou Wind,49,41.662,121.4833,Wind
China,Huaneng Yunnan Eryuan Dalongtan,49,26.0867,100.1025,Wind
China,Huaneng Yunnan Eryuan Ganhaizi,40,26.1572,100.1017,Wind
China,Huaneng Yunnan Eryuan Huangcaopo,49,26.1711,100.1133,Wind
China,Huaneng Zhanjiang Nansan (Haifeng) Wind,49,21.1621,110.59,Wind
China,Huaneng Zhenlai Mali Phase 2,49,45.8369,123.0028,Wind
China,Huangang,108,32.52,121.14,Wind
China,Huangfeng Dam,225,35.8747,102.4334,Hydro
China,Huanglongdai,8.8,23.77,113.74,Hydro
China,Huanglongtan,510,32.68,110.52,Hydro
China,Huangshui Huanghui,12,36.1794,103.1797,Hydro
China,Huanren,223,41.2897,125.3975,Hydro
China,Huashan,10,23.9,112.57,Hydro
China,Hubei Baokang Siping,60,31.9874,111.1003,Hydro
China,Hubei Chibi Lushuihe Jiedi Small,10,29.8206,113.7139,Hydro
China,Hubei Dahebian,10,29.724,109.0675,Hydro
China,Hubei Donggou,15,31.54,109.58,Hydro
China,Hubei Enshi Laodukou,90,30.36,109.7261,Hydro
China,Hubei Enshi Qinglonghu,40,30.1917,109.8611,Hydro
China,Hubei Fang County Sanliping,70,31.9403,110.9719,Hydro
China,Hubei Laifeng Jinlongtan,27,29.1475,109.2189,Hydro
China,Hubei Lichuan Qiyueshan Wind,49,30.4156,108.7553,Wind
China,Hubei Lichuan Yunkou,30,30.3272,108.9378,Hydro
China,Hubei Longganhu,48,29.864,116.054,Wind
China,Hubei Longtanzui,33,31.6853,110.7678,Hydro
China,Hubei Province Fang County Fanjiaya,10,32.4361,110.7569,Hydro
China,Hubei Province Zigui County Guanyintang,18,30.9647,110.471,Hydro
China,Hubei Shenhe Hydro,4,32.0875,110.2183,Hydro
China,Hubei Shiyan Longbeiwan,180,31.8806,110.0644,Hydro
China,Hubei Shiyan Zhuxi Baishahe,45,32.0942,109.9196,Hydro
China,Hubei Tianzhaihe,16,29.7553,109.1094,Hydro
China,Hubei Xuanen Jintan,8,29.7967,109.8386,Hydro
China,Huhhot,1200,40.98,111.7,Hydro
China,Huitengliang (Beifeng),206,43.49,115.96,Wind
China,Huitengliang Wind,49,43.5623,116.3,Wind
China,Huitengxile,25,24.7,108.33,Wind
China,Huitengxile,67.6,41.05,112.66,Wind
China,Huitengxile Jingneng Wind,100,41.09,112.37,Wind
China,Huitengxile Wind,100,41.11,112.35,Wind
China,Huizhou,2400,23.27,114.31,Hydro
China,Hulunbuir City Zhaluomude Datang Wind,49,49.1917,120.1667,Wind
China,Hunan Chenzhou Xiangdian Luhejin Wind,48,25.4422,112.7019,Wind
China,Hunan Daxing Small,7,27.9023,110.9306,Hydro
China,Hunan Dongping,72,28.2,111.2,Hydro
China,Hunan Dongtan,20,28.9669,110.0031,Hydro
China,Hunan Gaojiaba,20,29.1367,109.6911,Hydro
China,Hunan Gaoyongdong Small,8,26.8186,109.7239,Hydro
China,Hunan Guiyang County Datan,30,26.1019,112.6917,Hydro
China,Hunan Huashun,49,29.05,112.89,Wind
China,Hunan Huitong Changzhai,25,26.875,110.0417,Hydro
China,Hunan Huitong Gaoyi,25,26.95,110.0167,Hydro
China,Hunan Jinqiao Cascade Small,7,26.3569,110.5965,Hydro
China,Hunan Laopokou,24,25.4,113.3014,Hydro
China,Hunan Lengshuijiang Langshitan,36,26.7525,111.9678,Hydro
China,Hunan Linwu Sanshiliuwan Wind,48,25.3736,112.4844,Wind
China,Hunan Lizitang,9,26.7339,111.1075,Hydro
China,Hunan Longhui Yuanmushan,16,27.085,111.0758,Hydro
China,Hunan Luxi County Nengtan,6,28.228,109.968,Hydro
China,Hunan Mayang Jinjiang Small,13,27.8878,110.0497,Hydro
China,Hunan Qingxijiang,8,26.4792,110.3289,Hydro
China,Hunan Sangzhi Mishuihe,7,29.6361,109.7989,Hydro
China,Hunan Shanyangxi Small,12,29.5244,110.1075,Hydro
China,Hunan Shimen Zhongjundu Hydro,26,29.8153,110.9117,Hydro
China,Hunan Shuangpai Wulipai,45,26.0594,111.6577,Hydro
China,Hunan Taizhou,25,26.2794,111.5442,Hydro
China,Hunan Taojiang Baizhuzhou Hydroelectric,45,28.5506,111.8539,Hydro
China,Hunan Taoliao Small,10,26.075,113.729,Hydro
China,Hunan Taoshui Hydro,69,26.706,113.6749,Hydro
China,Hunan Tongba Small,15,26.9,113.29,Hydro
China,Hunan Tongxi Small,8,27.7103,110.5853,Hydro
China,Hunan Wutong Small,7,28,110.9167,Hydro
China,Hunan Xiaohe Small,5,29.0753,109.5256,Hydro
China,Hunan Xiaoshanyang Small,8,27.6839,110.6197,Hydro
China,Hunan Xinhua Pingyouqiao,6,28.0481,110.9022,Hydro
China,Hunan Xinhuang Shanmutang,8,27.341,109.303,Hydro
China,Hunan Xupu Zhuxijiang Hydro,10,27.9119,110.7919,Hydro
China,Hunan Yaorenping,8,26.2613,110.5058,Hydro
China,Hunan Yuanling Yixi River,20,28.5081,110.8014,Hydro
China,Hunan Yuanshui Taoyuan,180,28.8975,111.4925,Hydro
China,Hunan Yuzitang Small,9,27.0542,110.1906,Hydro
China,Hunan Zaoshi,120,29.6628,111.2369,Hydro
China,Hunan Zhugaotan,33,28.5944,109.4644,Hydro
China,Hunan Zishui First Cascade,25,27.0828,111.2986,Hydro
China,Hunanzhen,270,28.69,118.84,Hydro
China,Huolinhe Dongshan,48,45.4986,119.6994,Wind
China,Inner Mongolia Alashan,20,38.83,105.61,Solar
China,Inner Mongolia Bayanur Wuliji Wind,49,41.3633,106.4625,Wind
China,Inner Mongolia Bayinxile Wind,45,41.1611,112.7433,Wind
China,Inner Mongolia Beijing Energy Shangdu Jiqingliang II,49,41.865,113.34,Wind
China,Inner Mongolia Chayouhouqi Hongmu Wind,48,41.2681,113.0069,Wind
China,Inner Mongolia Chifeng Chaganhada Wind,49,43.755,119.1022,Wind
China,Inner Mongolia Chifeng Daheishan Wind,49,42.7,117.92,Wind
China,Inner Mongolia Chifeng Dayuying,49,42.6111,118.1589,Wind
China,Inner Mongolia Chifeng Dongshan Wind,49,42.37,117.56,Wind
China,Inner Mongolia Chifeng Gaofeng Wind,50,42.5339,118.7239,Wind
China,Inner Mongolia Chifeng Mazongshan Wind,49,42.71,117.87,Wind
China,Inner Mongolia Chifeng Saihanba West,30,42.16,118.56,Wind
China,Inner Mongolia Chifeng Songshan Laoshuiquan Wind,49,42.6458,118.08,Wind
China,Inner Mongolia Chifeng Toudaogou Wind,49,42.5986,117.675,Wind
China,Inner Mongolia Chifeng Wenggenshan,49,43.5584,118.7946,Wind
China,Inner Mongolia Chifeng Yihegong,49,42.7405,118.4533,Wind
China,Inner Mongolia Chifeng Yikesong Wind,49,42.6036,117.6458,Wind
China,Inner Mongolia Damao Banner Mandula Nuoer Wind,49,42.1333,110.2325,Wind
China,Inner Mongolia Datang International Hongmu Phase 2,49,41.4536,113.1894,Wind
China,Inner Mongolia Datang International Zhuozi Phase 4,49,41.0586,112.6588,Wind
China,Inner Mongolia Donghao Phase 1,49,49.5092,117.5406,Wind
China,Inner Mongolia Eergetu Phase 1,49,46.2961,122.4294,Wind
China,Inner Mongolia Erdos,50,40.25,107.09,Solar
China,Inner Mongolia Goldwind Damao Phase 2,49,41.7631,109.5986,Wind
China,Inner Mongolia Goldwind Damao Phase 3,49,41.735,109.5533,Wind
China,Inner Mongolia Guyang Huaishuo I,49,41.1833,110.2111,Wind
China,Inner Mongolia Hailisu Phase 1,49,41.36,106.49,Wind
China,Inner Mongolia Hangjin Yihewusu Wind,49,40.1403,107.5745,Wind
China,Inner Mongolia Huade Phase 1,49,41.9,113.925,Wind
China,Inner Mongolia Huade Sansheng Phase 1,49,41.5722,113.7655,Wind
